Review,common_keywords_all,common_keywords_3_plus,all_keywords_combined
오버핏이라 크고 이 쁘네요 무난하게 입고 다니기 좋아요,,"쁘네, 오버핏, 크다","쁘네, 오버핏, 크다"
크기 같은 건 일반 후드랑 크게 다르지 않은 것 같은데 팔 부분이 좀 많이 긴 것 같아 요,,"다르다, 부분, 크게, 크기, 후드","다르다, 많이, 부분, 일반, 일반후드, 크게, 크기, 팔부분, 후드"
생각보다 너무 이 뻐요 사이즈도 딱 괜찮아서 추천 드려요,,"드리다, 사이즈, 추천","드리다, 사이즈, 추천, 추천드리다"
얼른 가을 와서 입고 다니고 싶네요 지 퍼 부분이 포인트 고 무난하게 어디에나 잘 걸칠거 같아요,,"가을, 걸치다, 부분, 얼른, 오다, 포인트","가을, 걸치다, 부분, 싶다, 얼른, 에나, 오다, 지퍼, 포인트"
아들 사줬는데 좋아하네요 잘 입겠습니다 감사합니다,,"사주다, 아들, 좋아하다","사주다, 아들, 좋아하다"
생각보다 색이 진해서 당황했지만 질은 좋아 용 몇 번 빨면 연해질 듯여,,"당황, 색, 연하다, 진하다, 질","당황, 색, 연하다, 진하다, 질"
생각 보다 한 재질이에 요 지퍼가 너무 아쉬워요 지 퍼 빼고 다 괜찮은 거 같아요,,"빼다, 아쉽다, 재질, 지퍼","딱딱하다, 빼다, 아쉽다, 재질, 지퍼, 지퍼빼다"
핏 좋구 색감이 너무 맘에 듭니다 추천합니다 사세요,,"색감, 추천","듭니, 색감, 추천, 핏"
오버핏으로 사이즈가 살짝 크게 나온 거 같음 힙하게 입을 수 있음 색깔 너무 이쁨,,"나오다, 사이즈, 색깔, 오버핏, 크게, 힙하","나오다, 사이즈, 색깔, 오버핏, 크게, 힙하"
색감은 화면에서 보는 것 보다 어두워서 블랙인 줄 알았어요 그치만 합리적 린 가격에 빠른 배송 세탁 후 변형 없어서 그냥 입으렵니다," 가격,  블랙","가격, 그치다, 배송, 변형, 블랙, 빠르다, 색감, 알다, 어둡다, 합리","가격, 그치다, 배송, 변형, 블랙, 빠르다, 빠르다배송, 색감, 세탁, 세탁후변형, 알다, 어둡다, 합리, 화면"
색감 화면이랑 같고 너무 이 뻐요 자주 자주 입을 듯,,"색감, 화면","색감, 화면"
보이는 사진 그대로여서 이쁘게 잘 입고 있습니다, 사진,"그대로, 보이다, 사진","그대로, 보이, 보이다, 사진, 여서, 자다"
핏도 마음에 들고 색감도 너무 이 뻐서 가을 겨울에 잘 입고 다닐 것 같아 요 다음에 다른 사이즈로 재구매 의사 완전 있어요,,"가을, 겨울, 사이즈, 색감, 재다, 핏","가을, 겨울, 사이즈, 색감, 의사, 재다, 핏"
이게 차콜인가요 그냥 빨래 많이 해서 색 바랜 블랙 느낌이에요 기대했던 느낌과 너무 달라서 당황했어요 가격대가 좀 있는 편이라 그런지 재질이나 마감 처리는 너무 좋았는데 색이 너무 아쉬워요 차콜 그레이는 절대 아니에요 사진보다 훨씬 어둡고 까매요,,"까맣다, 달라, 당황, 빨래, 사진, 색, 어둡다, 재질, 차콜","가격 대가, 가격대, 그레이, 기대하다, 까맣다, 달라, 당황, 대가, 마감처리, 바랜, 블랙, 빨래, 사진, 색, 색바랜, 아니다, 어둡다, 인가요, 재질, 절대, 차콜, 차콜그레이, 처리, 편이"
워싱을 좋아하시는 분이면 만족하실 기 본 블랙 후디예 요 사이즈는 오버한 편이 아니라 하게 입고 싶으신 분은 업 하셔야 할 것 같아 요 재질도 하고 조 으네 여,,"만족하다, 블랙, 아니다, 오버, 워싱, 으, 재질, 후디예","넉넉, 만족하다, 불다, 블랙, 사이즈, 싶다, 아니다, 오버, 워싱, 으, 재질, 좋아하다, 틀다틀다, 편이, 후디, 후디예"
생각보다 두껍 긴 한데 무겁진 않고 예뻐서 날 풀리면 입을 거 같아 요, 두껍다,"두껍다, 무겁다, 풀리다","두껍다, 무겁다, 종종, 풀리다"
생각보다 그냥 그래요 힘도 없고 그냥 가격 값하는 듯,,"가격, 값, 그냥, 그렇다, 없다, 힘","가격, 값, 그냥, 그렇다, 없다, 힘"
다른 후드에 비해 살짝 더 오버핏이예요 색감은 설명 사진이랑 비슷해 요 냄새는 안 나 고 바로 흰티 위에 입었다가 털 테이프로 뗐어요 한 번 세탁해서 입어야 할 듯, 세탁,"냄새, 떼다, 비다, 사진, 색감, 설명, 세탁, 오버핏, 후드, 희다","냄새, 떼다, 비다, 사진, 색감, 설명, 세탁, 야하다, 오버핏, 테이프, 티, 후드, 희다, 희다 티"
오버핏으로 이 쁘네요 색감 좋고 가을에 무난하게 입 기 좋아요, 오버핏,"가을, 쁘네, 색감, 오버핏","가을, 쁘네, 색감, 오버핏"
봄 가을 용인거 같고 사이즈가 생각보다 더 크네요 햇어도 충분햇을 거 같아요,,"가을, 사이즈, 어도, 인거, 충분, 크다","가을, 봄가을용인, 사이즈, 어도, 인거, 충분, 충분 햇, 크다, 햇, 햇 어도"
평범합니다 그래서 자주 손이 갈 수 있을 듯 이런 건 기본 템이니 그냥 있으면 무조건 입습니다,,"기본, 무조건, 손, 평범하다","갈다, 그냥, 기본, 무조건, 손, 이렇다, 평범하다"
오버핏이라 에스 사이즈도 하네요 빈텆한 차콜을 기대했는데 그냥 블랙 색상 같아요, 오버핏,"그냥, 기대하다, 블랙, 빈텆, 사이즈, 색상, 에스, 오버핏, 차콜","그냥, 기대하다, 블랙, 빈텆, 사이즈, 색상, 에스, 에스사이즈, 오버핏, 차콜"
엉덩이 덮을 정도로 크고 길어요 아주 크게 입을 용도로 구매한 거라 만족합니다 옷은 아주 무거운 편이에 요,,"만족하다, 무겁다, 크게, 크다, 편이","덮다, 만족하다, 무겁다, 무겁다편이에요, 엉덩이, 용도, 크게, 크다, 편이"
남동생이 사달라 해서 사 줚습니다 두깨감은 봄 가을에 잘 입을 것 같거 생각보다 무겁습니다 그래도 이 쁘게 입구 있어요, 무겁다,"가을, 남동생, 달라, 무겁다, 입구","가을, 감다, 깨, 깨감, 남동생, 달라, 무겁다, 봄가을, 사달라, 입구, 줚습니"
너무 너무 이 쁘고 맘에 듭니다 핏도 좋고 색감도 예쁘고 사이즈도 잘 맞아요 잘 입겠습니다 감사합니다,,"맞다, 사이즈, 색감, 핏","듭니, 맞다, 사이즈, 색감, 핏"
사진이랑 그대로 고 핏 너무 예뻐요 딱 원하던 스타일이였어요,,"그대로, 사진, 스타일, 원하다","그대로, 사진, 스타일, 원하다, 핏"
피그먼트 워싱이랑 뒷면 절개 디테일이 예뻐 보여서 샀는데 무난하 개 잘 입을 거 같아 요 지퍼가 아쉽다는 후기가 있돈 대 부드럽진 않지만 그냥 입을 만 합니다, 지퍼,"보, 부드럽다, 아쉽다, 워싱, 절개, 지퍼, 피그먼트, 후기","대다, 뒷, 뒷절개디테일, 디테, 디테 일이, 보, 부드럽다, 아쉽다, 여서, 워싱, 일이, 절개, 지퍼, 피그먼트, 피그먼트워싱, 후기"
사이즈도 딱 맞고 잘 입을 듯하네요 추천 드립니다, 사이즈,"드리다, 맞다, 사이즈, 추천","드리다, 맞다, 사이즈, 추천, 추천드리다"
생각보다 물 빠진 색상이라 더 예쁘고 워싱도 옅게 있는 게 예쁨 소매나 연결 부위 말고 천 자체는 시원 한 재질이라 에어컨 쎈 실내에서도 충분히 안더움 가을까지 충분히 잘 입을 듯,,"색상, 소매, 실내, 안다, 에서도, 에어컨, 연결, 옅다, 워싱, 재질, 충분하다","가을, 부위, 색상, 소매, 시원, 실내, 쎄다, 안다, 에서도, 에어컨, 연결, 연결부위, 옅다, 워싱, 재질, 천, 충분하다"
싼 가격에 가성비로 여기 저기 입고 다닐 듯 조아용,,"가격, 가성비","가격, 가성비, 싸다, 싸다가격, 여기저기"
이 가격에 이 옷이라니 집업이라고 두껍지도 않고 입기 되게 편했어요," 가격,  두껍다","가격, 두껍다, 이라고, 이라니, 집업, 편하다","가격, 되게, 두껍다, 이라고, 이라니, 집업, 편하다"
안 비싸게 잘 샀어요 색은 사진하고 똑같고 두께가 얇지 않아서 좋았어요 한 재질이라 입었을 때 안 달라붙어서 편해요, 사진,"두께, 똑같다, 비싸다, 사진, 얇다, 재질, 편하다","달라붙다, 두께, 똑같다, 비싸다, 사진, 색, 얇다, 재질, 판판하다, 편하다, 하고"
편안하게 잘 맞고 핏도 무난하고 예뻐요 생각했던 것보다 품질이 좋네요,,"맞다, 편안하다, 품질, 핏","맞다, 편안하다, 품질, 핏, 하고"
친구 선물로 주문했어요 주문하고 바로 배송 빨리 왔습니당," 친구,  배송","니당다, 배송, 빨리, 선물, 오다, 주문, 친구","니당다, 배송, 빨리, 선물, 오다, 오다 니당다, 주문, 친구, 하고"
득템하고요 잘 입겠습니다 디자인이 이 뻐요 감사합니다,,"득템, 디자인","득템, 디자인"
여기 브랜드 옷은 전체적으로 무겁긴 해요 근데 재질이 좋아요 무겁지만 잘 입을 게요, 재질,"무겁다, 브랜드, 재질, 전체","근데, 무겁다, 브랜드, 자다, 재질, 전체"
피그먼트 누가 입 다 버린 것 같은 그런 거 환장하는데 아즈 맘에 들어 요 지퍼나 스트링 끝 부분 부자재 같은 것도 고퀄 임 최고, 지퍼,"그렇다, 버리다, 스트링, 지퍼, 최고, 퀄, 피그먼트, 환장하다","그렇다, 누가, 버리다, 부분, 부자, 부자 재, 부자재, 스트링, 지퍼, 최고, 퀄, 피그먼트, 환장하다"
인생 첫 후드 집업 저렴하게 잘 샀습니다 아직 여름이라 더워서 못 입지만 가을에는 자주 입고 다닐 게요, 가을,"가을, 덥다, 여름, 인생, 입지, 저렴하다, 집업","가을, 덥다, 아직, 에는, 여름, 인생, 입지, 저렴하다, 집업, 후드, 후드집업"
색감이 워싱 처리되서 예쁩니다 가격이 좀 비싼 편이고 배송도 좀 느려 요 팔이 길게 나왔고 기장이 짧은 편입니다 많이 무거워 요, 기장,"가격, 기장, 길다, 느리다, 무거워, 배송, 비싸다, 워싱, 짧다, 편이, 편입","가격, 기장, 길다, 느리다, 많이, 무거워, 무게, 배송, 비싸다, 색감, 워싱, 짧다, 처리, 팔, 팔이, 편이, 편입"
에어컨이 추워서 구매하게 되었는데 편하고 좋았어요,,"되어다, 에어컨, 춥다, 편하다","되어다, 에어컨, 춥다, 편, 편하다"
에너컨 바람이 너무 추워서 냉방병 예방용으로 산 후드집업인데 하고 도톰하고 조아여," 에너컨,  바람","냉방, 도톰하다, 바람, 에너컨, 예방, 집업, 춥다, 후드","냉방, 냉방 병, 도톰, 도톰하다, 바람, 병, 에너컨, 예방, 인데, 조아, 집업, 춥다, 후드, 후드 집업, 후드집업"
저녁에 가볍게 걸치고 나가기 좋아요 모자도 엄청 크고 이 쁘네오, 크다,"가볍다, 걸, 네오, 모자, 저녁, 치고, 크다","가볍다, 걸, 네오, 모자, 저녁, 치고, 크다"
옷이 꽤 묵직한데 모양이 예뻐요 색감이 맘에 들고 퀄리티도 괜찮은 것 같습니다," 색감,  퀄리티","모양, 묵직하다, 색감, 퀄리티","모양, 묵직, 묵직하다, 색감, 퀄리티"
이쁘네요 편하게 입 기 좋아요 잘 입을 게요 배송도 빠르네요, 배송,"배송, 빠르다, 편하다","배송, 빠르다, 자다, 편하다"
배송이 좀 느린 데 상품은 만족합니다 생각보다 그렇게 두껍지도 않고 얇지도 않고 적당한 것 같습니다," 상품,  두껍다","느리다, 두껍다, 만족하다, 배송, 상품, 얇다, 적당하다","그렇게, 느리다, 두껍다, 만족하다, 배송, 상품, 얇다, 적당, 적당하다"
생각보다도 더 오버사이즈에 요 세미오버로 하려면 에스사이즈 추천 드러요,,"드럽다, 보다도, 사이즈, 세미, 에스, 오버, 추천","드럽다, 보다도, 사이즈, 세미, 세미 오버, 세미오버, 에스, 에스 사이즈, 에스사이즈, 오버, 오버 사이즈, 추천"
타임세일에서 만 원 후반대로 구매했습니다 생각보다 얇지만 각이 잘 잡혀 있어 환절기 때 전투용으로 입을 수 있을 것 같습니다 피그먼트 느낌이 잘 빠졌네 여 너무 마음에 듭니다 평소 착용하는데 사이즈 착용 하니 살짝 오버하게 잘 맞습니다,,"듭니, 빠지다, 사이즈, 얇다, 오버, 잡히다, 전투, 착용, 타임세일, 피그먼트, 환절기","3, LXL, 대로, 듭니, 맞다, 빠지다, 사이즈, 수, 얇다, 오버, 자다, 잡히다, 전투, 착용, 타임세일, 평소, 피그먼트, 환절기, 후반, 후반대로"
겨울에 입으려고 미리 구매 완료 디블에서 구매한 거 다 만족," 미리,  겨울,  만족","겨울, 디블, 만족, 미리, 완료","겨울, 디블, 만족, 미리, 완료"
후드가 커서 갠적으로 맘에 들엇고 그렇게 덥지도 않아서 좋아요, 후드,"갠, 곱다, 덥다, 커서, 후드","갠, 곱다, 그렇게, 덥다, 엇, 엇곱다, 커서, 후드"
하의와 세트로 샀는데 어디서나 입 기 좋고 퀄리티도 이즈 굿입니다," 세트,  하의","서나, 세트, 이즈, 퀄리티, 하의","굿, 서나, 세트, 이즈, 퀄리티, 하의"
사진보다 색도 진하고 핏도 잘 나와서 재구매하고 싶을 정도입니다,,"나오다, 사진, 색도, 싶다, 진하다, 핏","나오다, 사진, 색, 색도, 싶다, 재, 재다, 진하다, 핏, 하고"
핏 좋고 저렴한데 이 쁘고 재질도 나쁘지 않은 것 같아요, 재질,"나쁘다, 재질, 저렴하다","나쁘다, 재질, 저렴, 저렴하다, 핏"
무게감 있고 핏도 이 뻐서 자주 입게 되는 가성비옷입니다,,"무게, 핏","가성, 가성 비옷, 가성비옷, 되다, 무게, 무게가다, 비옷, 핏"
핏도 이 쁘고 색감도 이 뻐서 좋아요 지퍼는 조금 애매해요, 색감,"색감, 애매하다, 지퍼, 핏","색감, 애매하다, 지퍼, 핏"
세일해서 짐 못 입지만 바로 구입 기본템인데 약간에 디테일이 있어서 좋은 듯해요 일교차 있을 때 편하게 데일리템으로 립 기 좋을 듯 해요,,"교차, 데일리, 세일, 입지, 편하다","교차, 기본, 데일리, 디테, 디테 일이, 디테일, 립기, 세일, 인데, 일교차, 일리, 일이, 일해, 입지, 짐, 편하다"
정말 이 쁘고 입었을 때 핏도 이쁩니다 배송도 빠르고 좋습니다,,"배송, 빠르다, 핏","배송, 빠르다, 핏"
다 좋은데 지퍼가 너무 합니다 입다 보면 괜찮아 지겟죠,지퍼,"지다, 지퍼","지다, 지퍼"
윈단이나 색상 디자인 모두 만족스러워 요 지 퍼 퀄이 별로라 부드럽지 않고 걸리는 느낌이 있어요,,"걸리다, 디자인, 만족스럽다, 별로, 부드럽다, 색상, 윈단, 퀄","걸리다, 디자인, 만족스럽다, 별로, 부드럽다, 색상, 색상디자인, 윈단, 이나, 지퍼퀄, 퀄"
아주 아주 마음에 들어 요 배달도 빨리 고 오고 핏도 좋습니다,,"배달, 빨리, 오다, 핏","배달, 배달빨리고오, 빨리, 오다, 핏"
무난하게 입을 수 있어서 좋습니다 무난한 템을 원하시면 강추,,"강추, 원하다","강추, 원하다"
가격 저렴한데 퀄리티 좋아요 안감은 블랙으로 되어 있어서 더 좋아요 전 크게 입는 거 좋아해서 샀어요 박시한 게 딱 좋음 잘 입을 게요,,"가격, 블랙, 안감, 저렴하다, 좋아하다, 퀄리티, 크게","가격, 되어다, 박 시한, 박시한, 블랙, 시한, 안감, 저렴하다, 좋아하다, 퀄리티, 크게"
꾸안꾸로 이 쁘고 가성비 최 휘뚜루 마 뚜루 입고 다니기 좋아요,,"가성비, 꾸안꾸, 뚜루, 휘뚜루","가성비, 꾸다 꾸다, 꾸다꾸다, 꾸안꾸, 뚜루, 휘뚜루, 휘뚜루마뚜루"
핏도 예쁘고 제가 원하던 스타일이여서 좋았어요 다만 처음 배송 왔을 때 한 냄새가 살짝 나요,,"냄새, 배송, 스타일, 오다, 원하다, 처음, 핏","나요, 냄새, 배송, 스타일, 여서, 오다, 원하다, 처음, 핏"
간절기 때 걸 치려고 산 건데 딱 좋아요 두께도 원하는 두께 고 핏도 하니 이쁩니다 색도 약간 물 빠진 블랙 같은 느낌이예요,,"간절기, 건데, 블랙, 색도, 원하다, 치다, 핏","간절, 간절기, 건데, 두께, 블랙, 빠지다, 색도, 예요, 원하다, 치다, 핏"
남자친구도 가끔 입는데 사이즈 괜찮아요 다만 좀 내부가 거칠,,"가끔, 거치다, 남자친구, 내부, 사이즈","가끔, 거치, 거치다, 남자친구, 내부, 사이즈"
핏도 하니 맛있게 잘 먹었습니다 색감도 제가 원하던 딱 맞는 느낌의 검은색입니다 가격도 합리적인 거 같아 요 배송 빠르고 좋았습니다, 배송,"가격, 검은색, 맞다, 먹다, 배송, 빠르다, 색감, 원하다, 핏, 합리","가격, 검은색, 맛있다, 맞다, 먹다, 배송, 빠르다, 색감, 원하다, 핏, 합리"
가격이 나쁘지 않고 재질이 굉장히 마음에 들어서 샀는데 자주 입고 다니는 옷이에요, 재질,"가격, 나쁘다, 들어서다, 재질","가격, 굉장하다, 나쁘다, 들어서다, 이에요, 재질"
맛있어요 맛있어요 맛있어요 맛있어요 맛있어요 맛있어요 맛있어요,맛있다,맛있다,맛있다
오우 지쟈스 핏이 돌았어 용 모자 크기도 적당하고 재질도 달라붙어서 후드 집업 사야 하먄 무조건 얘로 정해즈세요,,"달라붙다, 돌다, 모자, 무조건, 오우, 재질, 적당하다, 지쟈스, 크기, 핏","달라붙다, 돌다, 모자, 무조건, 세, 얘, 오우, 자크, 재질, 적당하다, 정해, 정해 세, 지쟈스, 집업, 크기, 핏, 하먄, 후드집업"
동생 선물로 사줬는데 마음에 들어 하네요 좋은 선물 했습니다,,"동생, 사주다, 선물","동생, 사주다, 선물"
배송도 거의 하루 이틀 만에 빠르게 도착했고 핏이랑 재질 얇기도 딱 제가 생각한 휘뚜루마 뚜루 입 기 좋은 후드티라 넘 만족합니다 예뻐요,,"도착, 만에, 만족하다, 배송, 얇다, 재질, 핏, 하루","도착, 뚜루, 만에, 만족하다, 배송, 빠르다, 얇다, 이틀, 재질, 핏, 하루, 후드 티, 후드티, 휘뚜루, 휘뚜루마뚜루"
디자인은 너무 좋았어요 근데 끈에 있는 철을 한 번 밟았는데 바로 찌 그러 졌더라구 요 그래도 잘 쓰고 있습니다, 디자인,"그렇다, 끈, 디자인, 쓰다, 철","구, 그렇다, 근데, 끈, 디자인, 밟다, 쓰다, 지다, 지다 구, 찌그러지다, 철"
오버핏으로 입으려고 구입했는데 바느질도 원단도 지퍼도 모두 다 마음에 쏙 드네요, 지퍼,"바느질, 오버핏, 원단, 지퍼","바느질, 오버핏, 원단, 지퍼"
후드 너무 이버요 옹색감도 야물닥지고 아주 조아유, 후드,"아유, 옹색, 이버, 지고, 후드","감다, 닥, 색감, 아유, 야물다, 야물다 닥 지고, 옹색, 옹색 감다, 이버, 조, 조아, 지고, 후드"
좀 무거운 거 빼곤 질 좋아요 여기 옷은 좀 작거나 오는 거 같아 요 길이 폭 참고하세요, 무겁다,"길이, 무겁다, 빼다, 오다, 작다, 참고","길이, 무겁다, 빼다, 오다, 작다, 작다오, 질, 참고, 폭"
엄청 두텁고 면으로 된 한 후드집업 느낌이에요 원단에 힘이 았어 사 마음에 들고 그냥 블랙이 아니라 약간 색 바랜 블랙이라 더 마음에 들어 요 지 퍼 하고, 두텁다,"두텁다, 블랙, 아니다, 원단","그냥, 두텁다, 바랜, 블랙, 색바랜, 아니다, 원단, 이에요, 지퍼, 집업, 틀다틀다, 후드, 후드 집업, 후드집업, 힘"
너므 이 쁨 색도 이런 후드 티 처음이라서 남자친구가 이 거 커플 티 하자 해서 제가 먼저 샀는데 검은색 후드티하면 그냥 이 거 집으셔야 할 듯,,"검은색, 남자친구, 너므, 먼저, 색도, 이렇다, 처음, 하자","검은색, 그냥, 남자친구, 너므, 먼저, 색도, 이렇다, 집다, 집다야하다, 처음, 커플, 커플티, 티, 하자, 후드, 후드 티, 후드티"
너무 이 뻐요 근데 냄새가 심해 사 한 번 세탁해야 될 거 같은데 줄어들거나 늘어날까봐 걱정이에요 근데 진짜 너무 이 쁨 맨날 입고 다닐 듯," 냄새,  걱정","걱정, 냄새, 맨날, 세탁, 심해, 줄어들다","걱정, 근데, 냄새, 늘어나다, 맨날, 세탁, 심해, 이에요, 줄어들다"
힙하게 입 기 좋은 거 같고 사이즈가 생각보다 커서 더 좋은 거 같아요, 커서,"사이즈, 커서, 힙하","사이즈, 커서, 힙하"
사진보다 더 어둡고 예뻐요 힙하게 입을 수 있을 거 같아요,,"사진, 어둡다, 힙하","사진, 어둡다, 힙, 힙하"
이 뻐요 되게 오버핏입니다 다 만 지퍼가 너무 불편해요 그리고 모자 각이 조금 안 살긴 하는데 그래도 이 쁩다,,"모자, 불편하다, 살다, 오버핏, 지퍼","되게, 모자, 불편하다, 쁩다, 살다, 오버핏, 지퍼"
배송 잘 받았습니다 마음에 들어 요 잘 입겠습니다,,"받다, 배송","받다, 배송"
한여름에 입기엔 덥겠지만 실내 들어갔을 때 에어컨 바람막아주기 딱 좋아요 크게 입는 거 좋아해서 사이즈로 했는데 원하는 핏이 딱 나와서 잘 입고 다녀요, 한여름,"나오다, 들어가다, 사이즈, 에어컨, 좋아하다, 크게, 핏, 한여름","2L, 나오다, 덥다, 들어가다, 막다, 바람, 바람 막다, 사이즈, 실내, 에어컨, 원하다, 좋아하다, 크게, 핏, 한여름"
편하게 입 기 좋아요 오버핏이 고 색감도 좋습니다, 색감,"색감, 오버핏, 편하다","색감, 오버핏, 편하다"
입으면 무거워요 그리거 지퍼가 진짜 싸구려입니다 울고 잘 열리거나 닫히지도 않아오, 지퍼,"그리다, 닫히다, 무거워, 싸구려, 열리다, 울, 지퍼","그리다, 닫히다, 무거워, 싸구려, 열리다, 울, 자다, 지퍼"
색깔 이 뻐요 화면이랑 같아 요 근데 새 옷 냄새 그 특유의 냄새가 너무 강해요 세탁 한 번 꼭 하고 입으시길 추천, 화면,"강하다, 냄새, 색깔, 세탁, 추천, 특유, 화면","강하다, 근데, 냄새, 새, 색깔, 세탁, 추천, 특유, 화면"
오버핏이여서 후기 보고 샀더니 너무 맘에 들어 요 물론 여름에 사서 아직 입어보지 못했지만 가을이 기대됩니다,,"가을, 보고, 사서, 여름, 오버핏, 입어보다, 후기","가을, 기대, 못, 보고, 사서, 아직, 여름, 여서, 오버핏, 입어보다, 후기"
항상 만족 중 좋습니다 힙하게 입 기 좋아요 싼 가격에 좋네요, 가격,"가격, 만족, 항상, 힙하","가격, 만족, 만족중, 싸다, 항상, 힙하"
후드집업이 필요했는데 마침 디미트리 블랙에서 할인을 하길래 구매 했어요 오버핏 한 후드 디자인도 너무 좋고 색감도 좋고 가격대에 비해서 너무 합리적인 선택인 것 같아 요 세탁하고 나서도 변형도 없는 것 같고 후드 집업으로 최고로 좋은 상품 인 것 같아 요 완전 추천합니다,,"디자인, 마침, 변형도, 선택, 집업, 최고, 추천, 합리","나서다, 디미트블랙, 디자인, 마침, 미트, 변형도, 블랙, 비, 상품, 색감, 선택, 세탁, 오버핏, 집업, 최고, 추천, 필요하다, 할인, 합리, 후드, 후드 집업, 후드집업"
해서 좋아요 색감도 예쁘고 누나가 탐냅니다,,"내다, 누나, 색감","내다, 누나, 색감, 탄탄"
색감도 좋고 핏도 잘 나와서 외출할 때 입기 좋았어요,,"나오다, 색감, 외출, 핏","나오다, 색감, 외출, 핏"
두꺼워서 추울 때 너무 잘 입어요 생각보다 크지만 오버핏 좋아해서 괜찮아요, 오버핏,"두껍다, 오버핏, 좋아하다, 추다, 크다","두껍다, 오버핏, 좋아하다, 추다, 크다"
배송이 생각보다 너무 빨리 오더라고요 색감은 검정이라 상관 없었던 거 같아 요 사이즈는 딱 어울리는 사이즈들만 있는 거 같고 두께는 얇지도 두껍지도 않아서 딱 좋았던 것 같음,,"검정, 두껍다, 배송, 사이즈, 색감, 얇다, 오다","검정, 두껍다, 두께, 배송, 빨리, 사이즈, 상관, 색감, 얇다, 어울리다, 오다"
질도 나쁘지 않고 가격도 되게 괜찮아서 좋았어요,,"가격, 나쁘다, 질도","가격, 나쁘다, 되게, 질, 질도"
가격도 좋고 재질도 한 것 같고 다만 치수 한 치수 작게 샀으면 좋았을 듯 생각보다 좀 크네요 다른 후드샀을 때 작아가지고 그것보다 크게 샀는데,,"가격, 그것, 작다, 재질, 치수, 크게, 크다, 후드","가격, 그것, 작다, 재질, 치수, 크게, 크기, 크다, 후드"
스톤맛 후드 여친이 대박이쁘다고 좋아하 내요 자도 기분이 좋네요 이쁜 엇감사합니다," 자도,  대박","기분, 내, 대박, 여친, 자도, 좋아하다, 후드","기분, 내, 대박, 맛, 스톤, 스톤 맛, 스톤맛후드, 엇, 여친, 자도, 좋아하다, 후드"
편하게 입으려고 샀는데 하게 투웨이로 걸치기 좋네요,,"걸치다, 투, 편하다","걸치다, 투, 편하다"
루즈핏으로 스타일리쉬합니다 너무 맘에 들어요,"스타일리쉬,  루즈핏","루즈핏, 스타일리쉬","루즈핏, 스타일리쉬"
핏이 진짜 예뻐요 흐물흐물 떨어지는 라인이 자연스럽고 마음에 듭니 당 다만 무게감은 좀 있고 처음 냄새가 잘 안 빠져요,,"냄새, 듭, 떨어지다, 라인, 빠지다, 자연스럽다, 처음, 핏, 흐물흐물","냄새, 듭, 떨어지다, 라인, 무게, 무게 감다, 빠지다, 자연스럽다, 처음, 핏, 흐물흐물"
가격도 저렴하고 아주 만족입니다 너무 이 뻐요 추천, 추천,"가격, 만족, 저렴하다, 추천","가격, 만족, 저렴, 저렴하다, 추천"
탈색도 거의 안 되고 스타일도 살아서 맘에 들어 요 돌려 입으려고 하나 더 구매했어요, 돌리다,"돌리다, 살다, 스타일, 탈색, 하나","돌리다, 되다, 살다, 스타일, 탈색, 하나"
생각보다 옷이 두꺼워서 봄 가을에 입 기 좋을 거 같아 요,,"가을, 두껍다","가을, 두껍다, 봄"
생각보다 두꺼운데 옷은 너무 이 뻐 옹 색 정말 잘 빠짐,,"두껍다, 빠지다","두껍다, 빠지다, 색, 잘빠지다"
기존 피그먼트 후드들과 겉으로 보기에는 비슷해 보이는데 착용감이 좋고 핏도 잘 나와요 봄 가을에 편하게 입을 수 있고 스타일 내기도 좋습니다, 착용,"가을, 기존, 내기, 보기, 보이다, 스타일, 착용, 편하다, 핏","가을, 겉, 기존, 나오다, 내기, 보기, 보이다, 스타일, 에는, 착용, 편하다, 피그먼트, 핏, 후드"
기모없고 봄 가을에 걸치기 괜찮습니다 잘 구매했습니다,,"가을, 걸치다, 기모","가을, 걸치다, 기모, 기모 없다, 봄, 없다, 자다"
오래 기 다려 받은 옷 후회는 없습니다 하고 따뜻한 후드 집업, 따뜻하다,"다리다, 따뜻하다, 받다, 없다, 오래, 집업, 후드, 후회","다리다, 따뜻하다, 받다, 없다, 오래, 집업, 짱짱, 후드, 후드집업, 후회"
지금 입기엔 덥지만 가성비로 좋습니다 생각보다 얇습니다, 얇다,"가성비, 덥다, 얇다, 지금","가성비, 덥다, 얇다, 지금"
세일할 때 사서 싸게 샀는데 너무 좋아요 처음엔 무겁고 두꺼워 보여서 아 잘못 샀나 싶었는데 막상 입어보니까 별로 안 두꺼웠어요 날씨 좀 추워지면 잘 입을 거 같아요,,"날씨, 두껍다, 무겁다, 별로, 사서, 세일, 싸다, 입어보다, 처음, 추워지다","날씨, 두껍다, 막상, 무겁다, 별로, 보, 사서, 세일, 싸다, 일, 입어보다, 잘못, 처음, 추워지다"
생각보다 얇지만 또 모양은 이 쁘고 고정이 잘 되어서 좋았어요 또 투웨이라서 코디할 때도 이 쁘고 좋아요," 모양,  코디","고정, 되어다, 모양, 얇다, 코디, 투","고정, 되어다, 라서, 모양, 얇다, 코디, 투"
지퍼가 뿌득 되지만 정상적으로 잘 되긴 해요 색감 등 여러 면에서 다 좋습니다, 지퍼,"뿌득, 색감, 여러, 정상, 지퍼","되다, 뿌득, 색감, 여러, 정상, 지퍼"
